label,text
1,isa kesa meM kuCha chAlAka netAoM ne apane phAyade ke lie itane lambe samaya taka kisAnoM ko bahalA phusalAkara kara apanI rAjanItika roTiyAM seMkane kA kAma kiyA hai aura bechAre bhole bhAle kisAnoM ko binA vajaha eka sAla taka bha.DakA kara eka taraha se unako shoShita kiyA hai|
1,saba vebakupha banA rahe hai voTiMga hone vAlI hai aba lockdown lagA deMge yaha loga jitane loga bAhara hai naukarI peshA karate hai saba ghara A jAeMge aura voTa bhI saba mila jAeMge yaha hI soMcha hai ina netA logo kI jAna railI hotI hai to kahA bhAga jAtA hai koronA pUChA hai kisI ne ina netA logoM se
0,to harAmakhora kI aulAda hai kutte rAhula gAMdhI ke kutte
1,ye kAma karalenA thA pahale to karonA bhI jalda loTa jAtA ora deshame aikatA behatara ho jAtI
1,hare phUla meM hai
1,vo hai tela  kitanA bhI pAnI ke  aMdara  DubA do phira bhI vo gilA nahIM hotI hai
0,tuma mAM cha***** apanI hamako nahIM chAhie tuma
1,jiMdagI meM kisI la.DakI se mohabbata mata karanA dAru pI lo kisI se mohabbata mata karanA kyoMki dArU kA nashA eka dina hotA rahatA hai jaba dila TUTatA hai dila nibhA jA samajhAtA hai
0,tU gadhI hai
1,suparasTAra 👌👌💗💗💠💠 bahuta suMdara 💐💐💐💐💐💐💐💐💐💐💐💐🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹
1,🙏🙏🙏🙏hameshA khusharaho beTI🙏🙏🙏🙏🙏bahuta sunadara gIta🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
1,are beTA ‌hame bhI lAIka aura kameMTa kiyA karo
0,"hara musalamAna  AtaMkI nahI  hotA ,,,,,,, lekina hara AtaMkI  musalamAna hotA hai| aura yahI inakI sachchAI hai| yUnivarsiTI meM pa.Dane  bAlA ChAtra kevala havAIjahAja hI u.DA sakatA hai jabaki madarase meM pa.Dane vAlA  pUrA kA pUrA eyaraporTa u.DA sakatA hai|"
0,tU kuttiyA hai kuttiyA
1,"Ao jhukara salAma kare unako jinake hisse me ye mukAma AtA hai, khusanasIba hai vo khUna jA desha ke kAma AtA hai…"
1,P Apa bahuta achChe laga rahe haiM jI
0,hamAre yahA.N para hiMdU ke nAma lekara abhI bahota kuCha galata kAma kiyA jA rahA hai jine kaTTara hiMdU kA matalaba kyA hai yaha bhI mAlUma nahIM hai vahI dusaro ko hiMdU dharma hama khuda desha bhakta haiM aisA chillA chillA kara bola raheM haiM kitanI badanashibI kIM bAta hai nA
0,jaba pulavAme senA ke javAna shahIda hue taba desha meM parachAra kiye gae aMDabhatI ke
1,bhAI sAhaba yaha vIDiyo dekha kara AMkhoM meM pAnI A gaI 😭😭😭😭😭
0,ye jo netAgirI kara rahe hai iname se Adhe se jyAdA ko to 3no bilo ke nAma bhI nahIM patA hogA ye TikeTa ne sirpha kisAnoM kA nAma yUja kiyA hai unake kama pa.De likhe hone kA phAyadA uThAyA hai
1,saharasA jilA kA saramAyA bhAI kA
1,guTakA taMbAkU ko sharAba ko Cho.Da kara bAkI kisI bhI taraha ke nashIle padArthoM kA vij~nApana TI vI chainala yA samAchAra yA akhabAra meM nahIM AtA|   to loga kiyU bhAMga gAMjA Adi nasIlI chIjoM kA prayoga karate hai|  hama bure haiM isalie samAja burA hai|
1,pahalI maMjila para kyoM Cho.Da diyA dUsarI maMjila bhI dikhA dete
0,ye rAhula gAMdhI kA phArmUlA se banA hai kyukI vo AlU se sonA banA sakatA hai to 63 lAkha usake lie kyA chIza hai
1,suprabhAta dosta bahuta suMdara javAba diyA beTU Apane| Apa logo meM yuddha chala rahA hai| ye usake posTa se patA chalA| vo to skrIna shaॉTa posTa  kI hai|
0,kisI aisI chIja meM le lenA jo sApha ho ChoTI chammacha kuCha bhI karake kara lenA
0,yaha saba sAle apane svArtha ke lie kitanA sabako barbAda kareMge
1,hiMdU jAti birAdarI meM itanA bat gayA ki svayaM Upara vAle bhI nIche AeMge unase bhI pUCheMge prabhu Apa kauna sI jAti birAdarI  ho isake jimmedAra kauna Aja bhI  bare  jAta ke loga ChoTe gharoM meM pAnI pInA pasaMda nahIM karate vaha isakA jimmedAra kauna Aja tuma ChoTe logoM ko gale lagAkara rakhate to kashmIra se 700000 hai brAhmaNoM ko nahIM nikAlA jAtA isake jimmedAra kauna🙏🙏🙏
1,"duniyA kA hara beTA, apanI mA.N kA chAMda hai, isa meM koI shaka nahIM."
0,"kyA kara rahI ho, bachchA ke rolAegI kyA?"
1,ise besharama nahIM kahate haiM sahana shakti kahate haiM
1,kyA saMvidhAna meM hamAre desha ke DrAivaroM ke bAre ye likhA hai ki pulisa aura AraTIo DrAivaroM ko bIcha sa.Daka para mAre yA gAlI galauja kare  ? kyA hama DrAivara apanI jAna isI lie dAMva para lagA ke desha kI sevA karate haiM ? ki pablika aura prashAsana kI gAliyAM sune ?
1,Cote sIga meM
0,arashIphA  tU|bahuta gandI| aura| kAlI| he
0,dArU pieMge smokiMga kareMge aura baॉyaphreMDa ke sAtha chupa chupa ke seksa kareMge saba kAma kareMge magara ghara meM chaukA bartana karane meM inakI nAnI mara jAtI hai ghara kA kAma karane meM kyA praॉblama hai marda bhI jAkara dUsaroM ke ghara kA kAma karatA hai taka do vakta kI roTI milatI hai tumako apane ghara meM hI sharma AtI hai kAma karane meM
1,"“Sweet sweet dream”  jhIla sI gaharI nIMda Apako Aye,  chA.Nda sA mukha.DA guru jI kA sapano meM Aye,  jaba nIMda se uTha ke subaha Apa muskurAye,  to sArI khushiyA.N ApakI jholI meM samAM jAyeM  Good Night Have a nice dream."
1,"chA.NdanI lekara ye rAta Apake A.Ngana meM Aye, AsamAna ke sAre tAre lorI gA kara Apako sulAyeM Apake itane pyAre aura mIThe hoM sapane Apake, ki Apa sote hue bhI sadA muskurAeM..!!! 🙂"
1,sigareTa piyo golDa phlaika tAki kA chunAva la.DakI paTAo bakarI kitAbI phAMsI nA
0,terI sUrata itanI achChI hai apane kAma dhaMdhe kyoM kara rahI hai tU tujhe apanI sUrata para yakIna nahIM hai jo tU yaha gaMdA gaMdA ekshana dikhA rahI hai abhI taka loga kuttiyA kuttoM ko dekhate the sa.DakoM para aba tujhe bhI dekhane lage kuttiyA se kama terI ijjata nahIM hai
1,mAM kI khushI hameshA banI rahe 💕🌺💐💐💐💖💖🌷👄☀️🌹💞🙏👍👍🇳🇪🇳🇪🇳🇪
1,"bharose ke lAyaka ye jiMdagI bhI nahIM, isalie jio aura jIne do||||"
0,"maiM TAyara kaMpaniyoM se anurodha karatA hUM ki jisa takanika se TyUba banAyA jAtA hai, usI takanIkI se kaMDoma banAyA jAe| Ajakala mArkeTa meM ghaTiyA kisima ke kaMDoma Arahe haiM jisake kAraNa aise vIDiyo banAne vAle logoM kI paidAisa meM ba.DhotarI ho rahI hai|😆😆😆😆😆"
0,terI gAM.Da mAra lo gA
0,"thoDIshI bhI sharma nahIM AtI ina logo ko ,parola para ChuTA hai jela se koI baॉrDara para jaMga laDane nahIM gayA thA nasheDI"
0,itanA peleMge ki komA meM chalI jAogI|
0,chUtiyA banA rahA hai sabako
0,pUrI chu.Daila raMga laga rahI hai
1,vairI vairI nAIsa merI pyArI gu.DiyA rAnI khusha raho guDa ivaniMga 👌👌👌👌👌
0,kaise banAtI hai bekAra
1,Apa    muba I ke rahane vAlI ho sanama terI kasama khAtA hU.N IlavayU
0,beTIcho!da sAle terI bahana ke chu!ta   se mAMsa kATakara le jAUMgA aura to kuCha nahIM ukhA.Da pAegA merA bhosa!.DI ke 😡😡😡
1,Akhira kahanA kyA chAhate ho??
1,iMsAna jhukatA hai iMsAna ke sAmane paisA kyA kyA karavAtA hai A.NkhoM ke sAmane  pUre parivAra ke sAtha baiThakara TV nahI dekha sakate aba kaise kaise sIna Ate hai A.NkhoM ke sAmane  hada se jyAdA gujara gaI Aja kI yuvA pI.DhI beTA A.Nkha dikhAtA hai bApa ko sAmane  aba kahAM samajhate haiM bachche mAM ke pyAra ko aMdhe ho gae 4 dina ke pyAra ke sAmane...
1,hama to dila se Apako apanA dosta mAna chuke haiM posTa dekhate hI
1,Apake pAsa vIDiyo ko sheyara kara diyA hai Apa bhI kara dIjie
1,kucha kIsa chIja kA burA lagA muje batA nA
1,kabUla hai kabUla hai yahI to merA junUna hai
1,supara supara vIDiyo bahena 🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳🙏🏻🕊🇮🇳
0,kisa dene se kyA Aga laga jAegI kyA
0,😂 hiTalara ne yahUdiyoM ko pelA thA  modI bhImaTo aura mullo ko uThA uThA ke  palegA 😂😂 jarA bacha ke bhImaTo
1,Apa bahuta seksI ho nA isalie
1,maiM to saMnyAsa lene kI socha rahA hU.cM 😜para mere kapa.De kahA.cM hai basa eka kapa.De meM mujhe sharma AtI haiM🤣🤣🤣
0,dUdha kaise nikalegA
0,🤣🤣🤣🤣🤣🤣 tabhI pappU kI mA.N bahana kara rahA hai amariMdara siMha siddhU jaise dalle ko pAkistAnI ejeMTa batA rahA hai chamache nachaniyA ke dalAla yahI kabliyAt hai tumhArI piChavA.DA chATane kI iTAliyana pilloM kI😂😂😂😂😂😂
0,pAgala chodI kA
1,Apa batAIye jI kAhA se 🥀🥀🥀🥀🥀🥀🥀🥀🥀🌷🌷🌷🌷🌷🌷🌷🌷💕💕💕💕❤❤❤❤❤💙💙💪💪💪💪💪💪🌹🌹🌹🌹⭐⭐⭐⭐
0,isako bahuta sokha he piChavA.DA dikhAne kA bAbA sira he isa ko
1,gajaba kI ekTiMga meDama jI majA A gayA kyA sacha meM Cho.Da deM
1,"🙏,🙏rAdhe kRRiShNa🙏🙏🙏🙏🙏🙏🌹🌹🌹🌹rAdhe kRRiShNa🌹🌹🌹🌹🌹🌹🌹🌹🌹rAdhe kRRiShNa🌹🌹🌹🌹🌹🌹🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
0,aise meM amerikA galatI se apane hI gA*nDa para na misAila dAga de 😂😂😂
1,"maChalI jala kI rAnI hai jIvana usakA pAnI hai hAtha lagAo to Dara jAyagI  bAhera nikAlo to mara jAyagI   ,,.        maChalI he bhAI ,"
1,koI AnalAIna hai to kama se kama guDa nAITa bola do jI 🍫🍫🍫🍫
0,masta muskAna masta bUbsa masta nAbhi masta ho yAra
1,bartha hai  jiMdagi kA   eka  sAla  aika  dina  chalA gayA  eka|  dina  kama ho gayA   sirpha  ajahi  isa duniyA meM  AyA   jAke dina  mujhe jiMdagi mili  Aja meM  jiMdA hUM    vana  De  aiTe TAIma   Aja ke liye  jiyo    kisako mAluma  sAma  ko koI  aikShiMDaTa  meM marajAu   guDa  maॉrniMga guDa AphTaranUna jeya rAmadevajI raNujA vAlA jeya dvArakA dhisa lilidhajA vAlA   dakShA bena kirti kumAra vaishya muMbaI beMgalUra se
0,tumako  chodane vAlA koI nahI haiM bhaisa
1,jo bhI ho Apa bahuta achChe aura sAdagI vAlI la.DakI ho
1,nAisa vIDiyo Apa bahuta haॉTa ho
0,apane beTI ko kyA sikhAo gI sharma rakho nahIM tumhArI beTI bhI aisA karegI
0,kyoM gAMDa sA muMha banA rahI hai
0,ye sAre aMdhabhakta AshArAma kI nAjAyaja olAdeM hai
0,paramAtmA kI posTa ko haTA dI mUrkha 🐖🐖
0,mAdara choda jabAna sabhAla ke bola
1,sAMrI bahana mujhase galatI huI to mApha karanA kyA kisI kA hAla chAla pUChanA galata hai
0,ghaMTAghara nikalA hai sAlA sUara
1,"nigAhoM meM maMjila thI, gire aura gira ke sa.Nbhalate rahe| ❣️❣️❣️❣️❣️❣️ havAoM ne bahuta koshisha kI, magara chirAga A.NdhiyoM meM bhI jalate rahe|"
0,ChabbU DabbA kuttA
1,masta lAjatA jI sarakAra ❤️❤️💜🙏💕
0,bachcho meM   shikShA DAlo apane dharma kI jaise ora dharma ke logoM meM haiM tabhI sanAtana bache gA apane hI dharma ko jo loga  mazAka mAnate haiM vo Aja nahIM jAge to kala Ane vAlI pIDhI unako sAta janma bhI mApha nahIM kare gI|
0,sheyara chaiTa para se karoge to Apako bahuta phAyadA hogA lekina dila se karoge to to dostoM mere liMga se karo
1,supara se Upara tAvaDe
0,"phemasa honA haiM to hunara se ho nA, jisma dikhAne kA kAma to raNDI bhI karatI haiM"
0,are chUthie yAdava jI gae havA gae chamAra chamAra se pAlA pa.DA nA
0,Cutiya samajha rahA he noTa dUsarA hai
1,jisa jisa ne guDa nAITa diyA hai una saba ko rajAI milegI aura unakI mohabbata bhI banI rahegI
0,terA bApa tujhe kyoM lavArisha Cho.Da diyA bakachodI karane ke lie
1,AI bAbA kAya he shikavale Ahe
1,ghara ko hI Cho.Da kara gayA hai kuCha dina ke bAda vApasa A jAegA
1,aura eka ye bhI sachchAI hai ki bhArata me garIbo kI saMkhyA meM betahAshA vRRiddhi huI hai aura loga hatAsha aura nirAsha hai
0,kalapa chavale bakachodI kara chavale terA kama hai
0,"3 sAla pahale kI rAphela phAila Apa se gAyaba ho jAtI hai nareMdra modI jI, aura Apa pablika se 50 sAla purAne pepara mAMgate ho, sharma se DUba maro gomUtra pIkara ke gobara khA kara ke ,,.....hamane pUre desha ko dharma jAti majahaba ke aphIma chaTA dI hai aba kisI kA bhI dhyAna berojagArI Arthika maMdI balAtkArI ke upara nahIM jAegA||"
1,aba mai sheyara chaiTa se jAnA chAhatA hu
0,vIDiyo banAte hue saba ko sharma nahIM A rahI kyA aisA ne mAra ke hAtha batAo khAnA banAne meM
0,bahuta achChI posTa DAlI hai dhanyavAda lekina bhAI majAka se kAma nahIM chalegA ina logoM ko voTa ke lie tarasA do jisase yaha sattA kI malAI nA chATa sakeM kabhI hamArI samajhadArI hai yaha vipakShI hama ko bevakUpha samajhate haiM Ama janatA ko aba yahI dekho hamAre pAsa ghara se 10 kilomITara jAne ko kirAyA nahIM hai aura yaha havAI jahAjoM se pala bhara meM idhara se udhara ghUmate haiM hama hI logoM ke paise kA majA le rahe haiM aura hama hI para kAnUna chalAte haiM
0,mai Apa kI hara vIDiyo isalie dekhatI hU Apa paDhI likhI hai phira bhI aisA kAma aisA vIDiyo kyo banAtI ho eka bachche ne kahA thA kapaDe utArane se like baDha sakatA lekina ijjata nahI milatI kyA usane galata kahA thA agara Apa sochatI hai badana dikhA kara saba ko divAnA kara dUgI to divAne kaise loga baneMge Apa khuda samajha sakatI hai
0,kamInI sAle vIDiyo ke lie khAlI karatA hai aisA hai hakIkata meM kabhI paise die tUne
0,desha ko dImaka kI taraha khokhalA karane vAlA ina dimako ko ab sApha karanA chAhie  bApa vimala ChApa beTA charshI ina kuttA kI bI.DI pIne kI bhI paise nahIM ho agara loga ina nashe.DI baॉlIvuDa kI philma dekhanA Cho.Da de to kutte sa.Daka pe A jAyeMge ye saba dImaka Boycutt baॉlIvuDa speshalI all Khan boycutt🤬
1,ahiMsA ke AdarshoM para chalakara bhArata ko gulAmI kI beDiyoM se mukta karAyA thA |                           haippI gAMdhI jayaMtI
1,tuma sADI pahanate ho
0,mulloM ki mA.N kA bhosda
1,apane mAyakA  kA sukha dukha  Cho~NA  to pati milA
1,kuCha jyAdA ho gayA hai ki nA
0,aisA lagatA hai bhaiyA khAna loga jaise ekTiMga kareM bevaphA kA jaba dekhate haiM dila meM kuCha se kuCha phidA hone lagatA hai aisA lagatA hai kahIM hama loga kA bevaphAI kA tanahAI mila rahA hai dhanyavAda bhaiyA Age vIDiyo banAeM aura hama loga jalate rahe ApakA phlora lAika karate rahe kameMTa bhI kareM
0,ApakI sAlI ArI jI bulA rI mujhe mInu
0,ye donoM raMDI ke paidAisa haiM kyoMki ye kabhI bhI achChA vIDiyo nahI banAte| ye loga hameshA gaMdA hI bolate haiM| mAdarachoda kamIne sAle ina bha.Dave ko lAika bhI bha.Dave loga hI karate hoMge|
1,mujhe sharma laga rahA hai Apase paise mAMga ne me
1,aba bahuta masta ho👰👰👰💋💋💋
0,eka bAra meM chilAbU tAba sudhara  ArAma se
0,raMDI sudhara gayI kyA mAdara chaupha
0,Facebook aur WhatsApp aura mauja para Ajakala raMDiyoM kI kamI nahIM hai
0,bIjepI bhagAo desha bachAo bIjepI bhagAo desha bachAo bIjepI bhagAo maMgAI bhagAo mahaMgAI mahaMgAI mahaMgAI mahaMgAI mahaMgAI mahaMgAImahaMgAI bachAo
0,aisA vIDiyo banAne meM sharma nahIM hotA hai
1,"khudA burI nazara se bachAe Apa ko, chA.Nda sitAroM se sajAe Apa ko, gama kyA hotA hai ye Apa bhUla hI jAo, khudA zindagI me itanA ha.NsAe Apa ko.khudA burI nazara se bachAe Apa ko, chA.Nda sitAroM se sajAe Apa ko, gama kyA hotA hai ye Apa bhUla hI jAo, khudA zindagI me itanA ha.NsAe Apa ko."
0,vajana jyAdA isalie dharatI to hilegI
0,bahuta jabaradasta ba.De ba.De bUbsa haiM
1,bahuta sundara prastuti hai ❤️❤️❤️👍
1,bohata khupasurata ho supara👌👌👌👌🌹🌹
0,kuCha bhI thA kAMgresa ke rAja meM lekina mahaMgAI nahI thI
1,hama para una galatiyoM ke iljAma lage jina galatiyoM merA koI hAtha nA thA apanI begunAhI sAbita bhI kaise karate jaba vakta hI mere sAtha nA thA
0,dogalA jivI bhosarI vAle Dakaita
0,kaTuA sAlA kaba se bhagavAna ho gayA
1,"bhagavAna kare Apako sabase AchChA pattI mile, aura Apa hAmesha khusha rahe,"
1,"Bcs, vo rAta ko so letA hai"
0,bahana ke lau.De terI mAkI tere moha meM muta deMge  kahI milA to
1,bahuta dUra se AyA pAnI to pilA do pAnI nahIM pI lo to terI pIChe vAlI se milA do
0,sAre kapa.De nikAla detI pUre tere dUdha aura choot cha** chamaka jAtI
1,abe sAMsa lele koronA kahIM bhI A jAte ho aura kabhI bhI A jAte ho
1,haॉTa eMDa seksI sunItA🥛🥛💯💯💯💘💘💘💞💋👈💞
1,😱😵👍 😉💞💞🤘100% sahI bAta   para isa ne  saporTa kiyA hai aura  lnsta  para hai to   duet  kiyA Apa bhI lnsta  para jAo jarUra karege duet  🙏💞
0,sItA raNDI AI chUta uThA kara 👙👙👙👙👙👙 maine DAlA laMDa ghUmA kara 🍌🍌🍌🍌🍌🍌🍌🍌🍌🍌  hindU raMDiyAM Aya guphAoM meM chUta ko guphA bana kara 🕉️🕉️🕉️🕉️🕉️🕉️  mullo sI chudAyA tela lagA kara 🍌🍌🍌💄💄👙👙👙👙😂😂😂😂😂
1,nAyaka vIDiyo ba.De bhAI plIja saporTa meM bhAI
0,naMgI ho kara nAcha le bahan ThIka nAma roshana kara rahI hai apane mammI pApA kA chu.Daila kahIM ki
0,sAle ghaTiyA kahina kA tUmArI bhI to javAna laDakI ho gI apane beTI To yaise bolo
0,vIDiyo to bahuta hI achChI hai lekina tere ₹20 dekha rahe
0,bukhArI sAla TaTTI le leMge
1,jaya hiMda bhAratIya senA
0,Bc pula  kA  kyA  karoge  jo  chorI  kara  liyA
0,jalate raho chamachoM AkhirakAra tuma logo ko apane bApa imarAna khAna ke pAsa jAnA hI hai
0,pela diyA gho.DI banA kara
1,hame apane desha se matalaba hai. aura desha ko bI je pI chAhie.
0,TelachaTTo aura kara bhI kyA sakate ho
1,jaya mA.N kAlI jaya bhabhawani
1,mujhase phreMDashipa  karogI
0,ChinAloM lavariyA billI AjA billI AjA ChinAla pUjA mAI ke gAnA vIDiyo vIDiyo vIDiyo
0,ye khuda chu.Daila h ese kyA bhUta chaढ़egA 😃
0,Panty mhaNaje kAya❓ techa nA je Ata ghAlatAta. 😀😀😀
0,sarama kara la.DakI
1,yuvara madara svITa
1,duniyA meM rahakara sapanoM meM kho jAo kisI ko apanA banAlo yA kisI ke ho jAo agara kuCha bhI nahIM hotA to ghabarAo nahIM chAdara-takiyA lo aura so jAo😴😴😴🥀🌸🥀🌸 shubha rAtrI !! guDa nAITa !!!🥀🌸🥀🌸🥀🌸🥀🌸🥀🌸🥀🍫🍫🍫🤗🤗
1,seksI laga rahA hai
1,💖Ao kheleM eka khela....lagAkara bAjI dila kI .... jIte to maiM ApakI hArI to Apa mere.. 💖
1,ravi bAvarI rAThaura
1,hamAre bakare kA dudha bhI nIle raMga kA hI nikalatA hai
1,koyale kI kamI AI hI nahIM thI rAjasthAna sarakAra ne pahale sTaॉka liyA hI nahIM thA aura kola kaMpanI kA 600 karo.Da bakAyA hai gahalota sarakAra para  #jhUThe kAMgresI loga
1,Plz. aisA mata bolo| narmade hara |rAdhe rAdhe jI| guDa nAITa mAya Diara AshA|
0,bUbsa tere dabAne hai
0,kuCha nahI🙄😍😝tumhArA TUTA huA kAMcha meko chubha rahA😜🤑😛
0,terI gAMDa ke chitha.De uDa jAeMge| gaura pharamAie gA| terI gAMDa ke chitha.De u.Da jAeMge |aura itanI phaTa jAegI silane vAle mara jAeMge
0,pAgala ho| kyA
1,🌅 guDa maॉrniMga jI🌅🌅🌅🌅🌅🌅🌅💐💐💐💐💐💐💐☕☕☕☕☕☕☕☕☕☕☕☕☕☕
0,bhAI sAhaba bhAI vIra jI bhAI sAhaba kalejA TInaesI kutte shekha aura bIsI hara jAti ke loga sote rAjapUta sI bAlmIki pacharAsI bahujana samAja pArTI se sAre sI kala le jaTTA jAnA le jAnA
0,bhAga mAdharchoda miyAM mukha.DI mAdharchoda
0,kutte kamInI kutte kamInI kutte kamInI kutte kabhI
0,sAloM ko mauta honI chAhie aise logoM to
1,guru kI posTa guru kI taraha kyUTa h 👌
0,sAle  kisa ne banAyA  Tika Toka
0,aise nahIM hai boss bhojana aura seksa kuCha samajha ke lie ignora kiyA jA sakatA hai according to situation....
0,maicha ke bAda AtA hu mullo
1,pAnI vAlI jahAja para jo jahAja ulTI hai
0,1 ke 4 hai halAla a kI paidAvAra hai 1 kamA rahA bAkI berojagAra haiM aura janane ko bekarAra hai sUaroM ko samarpita
1,guDa yahI socha honA chAhie sabakI
1,ghaTA do gaisa DIjala peTrola  chunAva sara pe A gayA hai 🤡
0,aMdhavishvAsI prANiyoM 🙈 koI bhagavAna-vagavAna nahI hotA hai... 😀😀
1,logo  ko  marane  se  bachAne  ke  lie  kuCha  bhI  karo    chAhe  lAkaDAuna  ho  yA  oDa Ivana  kuCha  bhI  lAgU  karo  logo  marane  se  bachAo
0,Apa jaisI la.DakI kI vajaha se samAja kharAba ho rahA hai
1,hara dila jo pyA ra karegA
1,Ajakala karo nA vAyarasa dvArA A rahA hai
1,yaha to jagaha indian kA hai tabhI to esA hai
0,tuma logoM ko jyAdA hI josha meM A rahe haiM kyA rAste meM hI laga jAo naMge
1,bAqI jo bache usako kuttoM ko khilA deMge
1,vAha vAha bherI nAisa supara vIDiyo jI 🌷🌷💐🌷🌷💐🌷🌷💐🌷🌷💐🌷🌷💐🌷🧡🧡❤️❤️🧡🧡❤️❤️🌷💐🌷🌷👌👌♥️
1,naMbara chAlU karo phira bAta hogI
0,sIla tuDavA lI rAnI
1,hAM sahI hai guDa
0,ye sAle nahIM sudhareMge  jAnavara khAne vAle
1,nAisa plIja naMbara
1,Aja kA khataranAka savAla  mohabbata ke binA rahanA mushkila hai yA mobAila ke binA  kRRipyA apane apane mata prakaTa kare
0,dudha pilA kyA viDio banA rahI ho
1,agara vo vAsharUma meM ho taba
1,godI me baiThA letI
0,kyA bAta haiM agara garIba aise khAegA to use jamAnevAle nAma rakheMge usako hate kareMge lekIna amiroM kI bAta hI alaga hotI haiM vo kutte jaisA bhI khAeMge to Fashion kehalAtI haiM.
1,"😎 bahU roe jA rahI thI| sAsa ne puchakArate hue pUChA- kyoM beTI, ro kyoM rahI hai..?  bahU: kyA maiM chu.Daila jaisI dikhatI hUM..?  sAsa: nahIM, bilkula nahIM|  bahU: kyA merI AMkheM meMDhakI kI taraha haiM..?  sAsa: nahIM to|  bahU: kyA merI nAka pako.De jaisI hai..?  sAsa: nahIM..!  bahU: kyA maiM bhaiMsa jaisI moTI aura kAlI hUM..?  sAsa: nahIM beTI, yaha saba kisane kahA tumase..?  bahU: phira sAre mohalle ke loga kyoM kahate phirate haiM ki tU to apanI sAsa jaisI dikhatI hai.?  sAsa behosha 😁😆😅😄😃 Shubh ratri meri bahna 🌹"
0,akhira mAna gayA nA admin tU musalamAna kI aulad hai.....
0,viDiyo banAne vAle mAdarajAta
1,pappU eka dosta kI shAdI meM gayA.  paMDita jI.. pUjA kI thAlI lAo pappU thAlI le AyA..  pIChe se pUjA bhAgatI huI AI..  khAnA to khAne de kamIne..  😜😜😜😂😂😂
1,ghara vAloM ne bolA hai beTA kisI se phAlatU paMgA nahI lenA 🤭🤭
0,desha ke asalI gaddAra pAkistAna kI jIta para paTAkhe jalAe jAte haiM aura apane tyauhAra para paTAkhe jalAne para virodha kiyA jAtA hai sharma karo hiMdU ke nAma para kalaMka
1,skUla me hai kyA Apa
1,"tere pyAra kA silA hara hAla meM deMge,  khudA bhI mAMge ye dila to TAla deMge,  agara dila ne kahA tuma bevafA ho,  to isa dila ko bhI sIne se nikAla deMge|  ♥️😘💘💖💘💘"
1,siyA rAma bApU hai narmadA kinAre
0,abe chUtiyA pahale apanI boDI sahI banA usake bAda hI yaha saTeTasa banA
1,subhAna allAha subhAna allAha subhAna allAha
1,jaya mAtA dI Adishakti mAtA ko koTi-koTi namana sabhI mAtAoM ko koTi-koTi namana para rAja kara rahe haiM aura rAja karane vAloM kA saMgha de rahA hai vaha bhI taka mare nahIM hai jo raMDI rAkShasa sAle rAja kara rahe haiM iMsAna nArI vaha kaba taka ma
0,Dusra ka 😲video chori😃😃😃 kara ke DAle haiM 🤣🤣😂😂
1,bhAI vo bande baॉDI banAte hai dikhAne ke liyA logo to sharTa phaneMge to sho kAma hoMgI baॉDI 😂🤣🤣😂
0,Pagle ho gya hai Kim Jong kyoMki haMsane se AdhA bImArI aura Alasya dUra hotA hai
1,"chAhata vo nahIM jo jAna detI hai, chAhata vo nahIM jo muskAna detI hai, ai dosta chAhata to vo hai, jo pAnI meM girA AMsU pahachAna letI haiM.   🌸🍀🍀🌸🍀🌸🍀🌸🍀🌸"
0,"kyA saba sAdhU bana rahe haiM sAlo ThArakI vAlo, mana se kameMTa kiyA karo, harAma khoro"
1,nahIM kyU kI hamArI shAdI ho chukI hai
1,viDiyo banavanArechA AIchA shejArachA lavara
0,10 mArcha ke bAda bila me Chupane kI bhI jagaha nahI milegI
